

Fri Aug  4 10:53:15.926 PDT
Syslog logging: enabled (0 messages dropped, 0 flushes, 0 overruns)
    Console logging: level warnings, 112 messages logged
    Monitor logging: level informational, 0 messages logged
    Trap logging: level informational, 0 messages logged
    Buffer logging: level debugging, 150 messages logged

Log Buffer (2097152 bytes):

RP/0/RP0/CPU0:Aug  4 10:14:32.450 : SSHD_[68307]: %SECURITY-SSHD-6-INFO_USER_LOGOUT : User 'admin' from '10.200.96.148' logged out on 'vty0' 
RP/0/RP0/CPU0:Aug  4 10:19:12.065 : SSHD_[68423]: %SECURITY-SSHD-6-INFO_SUCCESS : Successfully authenticated user 'admin' from '10.200.96.148' on 'vty0'(cipher 'aes128-ctr', mac 'hmac-sha2-256') 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.0 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.2 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.4 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.11.6 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.0 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.2 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.4 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.12.6 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65012) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.13.0 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.13.2 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.13.4 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.13.6 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65013) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.14.0 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65014) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.14.2 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65014) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.14.4 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65014) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.14.6 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65014) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.21.1 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65501) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.21.3 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65501) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 172.31.21.14 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 64005) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1100 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1102 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65011) 
RP/0/RP0/CPU0:Aug  4 10:19:44.199 : bgp[1050]: %ROUTING-BGP-5-ADJCHANGE : neighbor 2001:420:289:2000:0:1ab:fab0:1104 Down - User clear requested (CEASE notification sent - administrative reset) (VRF: default) (AS: 65011) 
